episode,return,return_moving_average,steps,physics_steps,termination_reason,terminated,truncated,duck_collision,other_collision,offroad,timeout,goal,stop_compliance,teacher_probability,teacher_step_ratio,epsilon
208,15.804209802103893,47.34824759356509,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.45999999999999996,0.484,0.003984000000000001
209,18.198612770213625,46.64991974133186,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.45499999999999996,0.424,0.0038590000000000013
210,15.011837547325898,46.626523248883096,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.44999999999999996,0.48,0.0037339999999999977
211,18.666511922270175,46.57660282622553,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.44499999999999995,0.46,0.0036089999999999976
212,12.528669604266451,45.47148379907241,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.43999999999999995,0.432,0.0034839999999999975
213,68.44292598856723,46.46701204326696,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.43500000000000005,0.472,0.003359000000000001
214,53.19293860534565,46.236643398086535,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.43000000000000005,0.444,0.0032340000000000008
215,18.473915205164953,45.32490982645547,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.42500000000000004,0.412,0.0031090000000000007
216,67.32131105518458,45.6490081245375,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.42000000000000004,0.388,0.0029840000000000005
217,67.74321290068768,46.61432561396367,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.41500000000000004,0.428,0.0028590000000000004
218,13.168521366166425,45.82001464643671,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.41000000000000003,0.388,0.002733999999999997
219,15.430597150004319,45.7918008188978,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.405,0.368,0.002609
220,18.04928950540247,44.85034385375765,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.4,0.376,0.002484
221,52.83160634582352,44.516401280317474,250,1500,timeout,0,1,0,0,0,1,0,1.0,0.395,0.376,0.002359
